ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,TERRITORY,LATITUDE,LONGITUDE,DISCOUNT_PERCENTAGE
10284,45,100.0,11,5747.85,2004-08-21,Shipped,3,8,2004,Planes,157,S18_1662,"Norway Gifts By Mail, Co.",4722121555.0,Oslo,,Norway,,59.9133301,10.7389701,36.31
10296,36,100.0,7,5676.84,2004-09-15,Shipped,3,9,2004,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",498961089555.0,Munich,,Germany,,48.1371079,11.5753822,36.31
10307,39,100.0,1,7379.97,2004-10-14,Shipped,4,10,2004,Planes,157,S18_1662,"Classic Gift Ideas, Inc",12155554695.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,36.31
10316,27,100.0,9,3704.13,2004-11-01,Shipped,4,11,2004,Planes,157,S18_1662,giftsbymail.co.uk,441985558888.0,Cowes,Isle of Wight,UK,,50.7633176,-1.2985186,36.31
10327,25,100.0,6,2804.75,2004-11-10,Resolved,4,11,2004,Planes,157,S18_1662,Danish Wholesale Imports,453531123555.0,Kobenhavn,,Denmark,,55.6867243,12.5700724,36.31
10338,41,100.0,1,5624.79,2004-11-22,Shipped,4,11,2004,Planes,157,S18_1662,Royale Belge,327123672555.0,Charleroi,,Belgium,,50.4116233,4.444528,36.31
10351,39,99.52,1,3881.28,2004-12-03,Shipped,4,12,2004,Planes,157,S18_1662,"Stylish Desk Decors, Co.",441715550297.0,London,,UK,,51.5074456,-0.1277653,36.61
10373,28,57.55,4,1611.4,2005-01-31,Shipped,1,1,2005,Planes,157,S18_1662,"Oulu Toy Supplies, Inc.",358981443655.0,Oulu,,Finland,,65.0117869,25.4701983,63.34
10386,25,54.57,7,1364.25,2005-03-01,Resolved,1,3,2005,Planes,157,S18_1662,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,65.24
10398,33,100.0,11,4215.09,2005-03-30,Shipped,1,3,2005,Planes,157,S18_1662,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,36.31
10400,34,100.0,1,6433.82,2005-04-01,Shipped,2,4,2005,Planes,157,S18_1662,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,36.31
10416,24,100.0,14,4352.16,2005-05-10,Shipped,2,5,2005,Planes,157,S18_1662,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,36.31
10100,30,100.0,3,5151.0,2003-01-06,Shipped,1,1,2003,Vintage Cars,170,S18_1749,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,41.18
10110,42,100.0,7,6069.0,2003-03-18,Shipped,1,3,2003,Vintage Cars,170,S18_1749,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,41.18
10124,21,100.0,6,2856.0,2003-05-21,Shipped,2,5,2003,Vintage Cars,170,S18_1749,Signal Gift Stores,17025551838.0,Las Vegas,NV,USA,,36.1674263,-115.1484131,41.18
10149,34,100.0,11,5375.4,2003-09-12,Shipped,3,9,2003,Vintage Cars,170,S18_1749,Signal Collectibles Ltd.,14155554312.0,Brisbane,CA,USA,,37.687165,-122.402794,41.18
10162,29,100.0,9,5176.5,2003-10-18,Shipped,4,10,2003,Vintage Cars,170,S18_1749,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,41.18
10173,24,100.0,13,3508.8,2003-11-05,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,41.18
10182,44,100.0,10,7554.8,2003-11-12,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,41.18
10193,21,100.0,14,3141.6,2003-11-21,Shipped,4,11,2003,Vintage Cars,170,S18_1749,"Australian Collectables, Ltd",6161938446555.0,Glen Waverley,Victoria,Australia,,-37.8796677,145.1629162,41.18
10204,33,100.0,4,5890.5,2003-12-02,Shipped,4,12,2003,Vintage Cars,170,S18_1749,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,41.18
10214,30,100.0,7,5967.0,2004-01-26,Shipped,1,1,2004,Vintage Cars,170,S18_1749,"Corrida Auto Replicas, Ltd",34915552282.0,Madrid,,Spain,,40.416782,-3.703507,41.18
10227,26,100.0,10,3712.8,2004-03-02,Shipped,1,3,2004,Vintage Cars,170,S18_1749,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,41.18
10241,41,100.0,2,7597.3,2004-04-13,Shipped,2,4,2004,Vintage Cars,170,S18_1749,Mini Caravy,33388601555.0,Strasbourg,,France,,48.584614,7.7507127,41.18
10280,26,100.0,16,3668.6,2004-08-17,Shipped,3,8,2004,Vintage Cars,170,S18_1749,Amica Models & Co.,39114988555.0,Torino,,Italy,,45.0677551,7.6824892,41.18
10288,32,100.0,5,5875.2,2004-09-01,Shipped,3,9,2004,Vintage Cars,170,S18_1749,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,41.18
10302,43,100.0,1,7310.0,2003-10-06,Shipped,4,10,2003,Vintage Cars,170,S18_1749,"UK Collectables, Ltd.",441715552282.0,Liverpool,,UK,,53.4071991,-2.99168,41.18
10312,48,100.0,17,8078.4,2004-10-21,Shipped,4,10,2004,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,41.18
10331,44,74.04,7,3257.76,2004-11-17,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Motor Mint Distributors Inc.,12155559857.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,56.45
10344,45,100.0,1,7650.0,2004-11-25,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Marseille Mini Autos,33491244555.0,Marseille,,France,,43.2961743,5.3699525,41.18
10367,37,100.0,3,4703.81,2005-01-12,Resolved,1,1,2005,Vintage Cars,170,S18_1749,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,41.18
10379,39,100.0,2,5399.55,2005-02-10,Shipped,1,2,2005,Vintage Cars,170,S18_1749,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,41.18
10407,76,100.0,2,14082.8,2005-04-22,On Hold,2,4,2005,Vintage Cars,170,S18_1749,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,41.18
10420,37,100.0,5,5283.6,2005-05-29,In Process,2,5,2005,Vintage Cars,170,S18_1749,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,41.18
10108,38,82.39,2,3130.82,2003-03-03,Shipped,1,3,2003,Classic Cars,77,S18_1889,Cruz & Sons Co.,6325553587.0,Makati City,,Philippines,,14.5567949,121.0211226,-7.0
10122,43,72.38,6,3112.34,2003-05-08,Shipped,2,5,2003,Classic Cars,77,S18_1889,Marseille Mini Autos,33491244555.0,Marseille,,France,,43.2961743,5.3699525,6.0
10135,48,79.31,3,3806.88,2003-07-02,Shipped,3,7,2003,Classic Cars,77,S18_1889,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,-3.0
10147,26,82.39,3,2142.14,2003-09-05,Shipped,3,9,2003,Classic Cars,77,S18_1889,Collectables For Less Inc.,16175558555.0,Brickhaven,MA,USA,,36.8329806,-76.1620209,-7.0
10160,38,88.55,4,3364.9,2003-10-11,Shipped,4,10,2003,Classic Cars,77,S18_1889,"Men 'R' US Retailers, Ltd.",12155554369.0,Los Angeles,CA,USA,,34.0536909,-118.242766,-15.0
10170,20,63.14,2,1262.8,2003-11-04,Shipped,4,11,2003,Classic Cars,77,S18_1889,Mini Auto Werke,4331676753555.0,Graz,,Austria,,47.0708678,15.4382786,18.0
10181,22,73.92,10,1626.24,2003-11-12,Shipped,4,11,2003,Classic Cars,77,S18_1889,Herkku Gifts,4722673215.0,Bergen,,Norway,,60.3943055,5.3259192,4.0
10192,45,90.86,15,4088.7,2003-11-20,Shipped,4,11,2003,Classic Cars,77,S18_1889,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,-18.0
10203,45,85.47,4,3846.15,2003-12-02,Shipped,4,12,2003,Classic Cars,77,S18_1889,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-11.0
10212,20,66.99,14,1339.8,2004-01-16,Shipped,1,1,2004,Classic Cars,77,S18_1889,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,13.0
10225,47,64.68,5,3039.96,2004-02-22,Shipped,1,2,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",41897034555.0,Geneva,,Switzerland,,46.2017559,6.1466014,16.0
10239,46,73.92,4,3400.32,2004-04-12,Shipped,2,4,2004,Classic Cars,77,S18_1889,"Oulu Toy Supplies, Inc.",358981443655.0,Oulu,,Finland,,65.0117869,25.4701983,4.0
10253,23,83.93,9,1930.39,2004-06-01,Cancelled,2,6,2004,Classic Cars,77,S18_1889,"UK Collectables, Ltd.",441715552282.0,Liverpool,,UK,,53.4071991,-2.99168,-9.0
10266,33,74.69,10,2464.77,2004-07-06,Shipped,3,7,2004,Classic Cars,77,S18_1889,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,3.0
10278,29,90.86,10,2634.94,2004-08-06,Shipped,3,8,2004,Classic Cars,77,S18_1889,Signal Gift Stores,17025551838.0,Las Vegas,NV,USA,,36.1674263,-115.1484131,-18.0
10287,44,82.39,8,3625.16,2004-08-30,Shipped,3,8,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",41897034555.0,Geneva,,Switzerland,,46.2017559,6.1466014,-7.0
10300,41,92.4,1,3788.4,2003-10-04,Shipped,4,10,2003,Classic Cars,77,S18_1889,"Blauer See Auto, Co.",496966902555.0,Frankfurt,,Germany,,50.1106444,8.6820917,-20.0
10310,20,91.63,6,1832.6,2004-10-16,Shipped,4,10,2004,Classic Cars,77,S18_1889,"Toms Spezialitten, Ltd",492215554327.0,Koln,,Germany,,50.938361,6.959974,-19.0
10321,37,78.54,14,2905.98,2004-11-04,Shipped,4,11,2004,Classic Cars,77,S18_1889,FunGiftIdeas.com,15085552555.0,New Bedford,MA,USA,,41.6362152,-70.934205,-2.0
10329,29,100.0,9,2954.81,2004-11-15,Shipped,4,11,2004,Classic Cars,77,S18_1889,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,-29.87
10342,55,65.45,1,3599.75,2004-11-24,Shipped,4,11,2004,Classic Cars,77,S18_1889,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,15.0
10363,22,100.0,7,3686.54,2005-01-06,Shipped,1,1,2005,Classic Cars,77,S18_1889,Suominen Souveniers,35898045555.0,Espoo,,Finland,,60.2049651,24.6559808,-29.87
10377,31,67.76,4,2100.56,2005-02-09,Shipped,1,2,2005,Classic Cars,77,S18_1889,"Toys of Finland, Co.",358902248555.0,Helsinki,,Finland,,60.1666204,24.9435408,12.0
10389,49,79.22,3,3881.78,2005-03-03,Shipped,1,3,2005,Classic Cars,77,S18_1889,Scandinavian Gift Ideas,46695346555.0,Boras,,Sweden,,57.7210839,12.9407407,-2.88
10405,61,73.92,4,4509.12,2005-04-14,Shipped,2,4,2005,Classic Cars,77,S18_1889,Mini Caravy,33388601555.0,Strasbourg,,France,,48.584614,7.7507127,4.0
10419,39,83.93,9,3273.27,2005-05-17,Shipped,2,5,2005,Classic Cars,77,S18_1889,Salzburg Collectables,4366265629555.0,Salzburg,,Austria,,47.7981346,13.0464806,-9.0
10109,38,100.0,3,4432.7,2003-03-10,Shipped,1,3,2003,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,12155559857.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,29.58
10122,31,100.0,1,4100.99,2003-05-08,Shipped,2,5,2003,Classic Cars,142,S18_1984,Marseille Mini Autos,33491244555.0,Marseille,,France,,43.2961743,5.3699525,29.58
10136,36,100.0,1,5274.72,2003-07-04,Shipped,3,7,2003,Classic Cars,142,S18_1984,Alpha Cognac,33561776555.0,Toulouse,,France,,43.6044638,1.4442433,29.58
10148,25,100.0,12,4232.0,2003-09-11,Shipped,3,9,2003,Classic Cars,142,S18_1984,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,29.58
10161,48,100.0,11,6145.44,2003-10-17,Shipped,4,10,2003,Classic Cars,142,S18_1984,Heintze Collectables,4586213555.0,Aarhus,,Denmark,,56.1496278,10.2134046,29.58
10171,35,100.0,1,4680.2,2003-11-05,Shipped,4,11,2003,Classic Cars,142,S18_1984,Quebec Home Shopping Network,15145558054.0,Montreal,Quebec,Canada,,45.5031824,-73.5698065,29.58
10181,21,100.0,5,3286.08,2003-11-12,Shipped,4,11,2003,Classic Cars,142,S18_1984,Herkku Gifts,4722673215.0,Bergen,,Norway,,60.3943055,5.3259192,29.58
10192,47,100.0,10,7421.3,2003-11-20,Shipped,4,11,2003,Classic Cars,142,S18_1984,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,29.58
10204,38,100.0,16,6432.64,2003-12-02,Shipped,4,12,2003,Classic Cars,142,S18_1984,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,29.58
10212,41,100.0,9,4840.87,2004-01-16,Shipped,1,1,2004,Classic Cars,142,S18_1984,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,29.58
10226,24,100.0,7,3892.08,2004-02-26,Shipped,1,2,2004,Classic Cars,142,S18_1984,Collectable Mini Designs Co.,17605558146.0,San Diego,CA,USA,,32.7174202,-117.162772,29.58
10240,37,100.0,2,5526.32,2004-04-13,Shipped,2,4,2004,Classic Cars,142,S18_1984,Osaka Souveniers Co.,810663425555.0,Osaka,Osaka,Japan,,34.6937569,135.5014539,29.58
10253,33,100.0,4,4459.62,2004-06-01,Cancelled,2,6,2004,Classic Cars,142,S18_1984,"UK Collectables, Ltd.",441715552282.0,Liverpool,,UK,,53.4071991,-2.99168,29.58
10266,49,100.0,5,6203.4,2004-07-06,Shipped,3,7,2004,Classic Cars,142,S18_1984,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,29.58
10278,29,100.0,5,3754.05,2004-08-06,Shipped,3,8,2004,Classic Cars,142,S18_1984,Signal Gift Stores,17025551838.0,Las Vegas,NV,USA,,36.1674263,-115.1484131,29.58
10287,24,100.0,3,3516.48,2004-08-30,Shipped,3,8,2004,Classic Cars,142,S18_1984,"Vida Sport, Ltd",41897034555.0,Geneva,,Switzerland,,46.2017559,6.1466014,29.58
10301,47,100.0,7,7488.04,2003-10-05,Shipped,4,10,2003,Classic Cars,142,S18_1984,"Norway Gifts By Mail, Co.",4722121555.0,Oslo,,Norway,,59.9133301,10.7389701,29.58
10310,24,100.0,1,3448.08,2004-10-16,Shipped,4,10,2004,Classic Cars,142,S18_1984,"Toms Spezialitten, Ltd",492215554327.0,Koln,,Germany,,50.938361,6.959974,29.58
10321,25,100.0,9,3734.0,2004-11-04,Shipped,4,11,2004,Classic Cars,142,S18_1984,FunGiftIdeas.com,15085552555.0,New Bedford,MA,USA,,41.6362152,-70.934205,29.58
10331,30,32.47,8,974.1,2004-11-17,Shipped,4,11,2004,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,12155559857.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,77.13
10342,22,100.0,3,3160.74,2004-11-24,Shipped,4,11,2004,Classic Cars,142,S18_1984,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,29.58
10356,27,64.69,2,1746.63,2004-12-09,Shipped,4,12,2004,Classic Cars,142,S18_1984,Lyon Souveniers,33146627555.0,Paris,,France,,48.8534951,2.3483915,54.44
10366,34,100.0,3,4207.84,2005-01-10,Shipped,1,1,2005,Classic Cars,142,S18_1984,Royale Belge,327123672555.0,Charleroi,,Belgium,,50.4116233,4.444528,29.58
10377,36,100.0,6,4352.76,2005-02-09,Shipped,1,2,2005,Classic Cars,142,S18_1984,"Toys of Finland, Co.",358902248555.0,Helsinki,,Finland,,60.1666204,24.9435408,29.58
10390,34,43.05,15,1463.7,2005-03-04,Shipped,1,3,2005,Classic Cars,142,S18_1984,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,69.68
10406,48,100.0,2,7169.28,2005-04-15,Disputed,2,4,2005,Classic Cars,142,S18_1984,Danish Wholesale Imports,453531123555.0,Kobenhavn,,Denmark,,55.6867243,12.5700724,29.58
10419,34,100.0,4,4594.76,2005-05-17,Shipped,2,5,2005,Classic Cars,142,S18_1984,Salzburg Collectables,4366265629555.0,Salzburg,,Austria,,47.7981346,13.0464806,29.58
10104,24,100.0,8,3457.92,2003-01-31,Shipped,1,1,2003,Classic Cars,163,S18_2238,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,38.65
10115,46,100.0,4,7381.16,2003-04-04,Shipped,2,4,2003,Classic Cars,163,S18_2238,Classic Legends Inc.,12125558493.0,NYC,NY,USA,,40.7127281,-74.0060152,38.65
10127,45,100.0,10,7146.9,2003-06-03,Shipped,2,6,2003,Classic Cars,163,S18_2238,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,38.65
10141,39,100.0,4,5938.53,2003-08-01,Shipped,3,8,2003,Classic Cars,163,S18_2238,Suominen Souveniers,35898045555.0,Espoo,,Finland,,60.2049651,24.6559808,38.65
10151,43,100.0,2,7110.91,2003-09-21,Shipped,3,9,2003,Classic Cars,163,S18_2238,"Oulu Toy Supplies, Inc.",358981443655.0,Oulu,,Finland,,65.0117869,25.4701983,38.65
10165,29,100.0,11,5032.95,2003-10-22,Shipped,4,10,2003,Classic Cars,163,S18_2238,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,38.65
10176,20,100.0,10,3667.6,2003-11-06,Shipped,4,11,2003,Classic Cars,163,S18_2238,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,38.65
10184,46,100.0,5,7381.16,2003-11-14,Shipped,4,11,2003,Classic Cars,163,S18_2238,"Iberia Gift Imports, Corp.",34955558282.0,Sevilla,,Spain,,37.3886303,-5.9953403,38.65
10195,27,100.0,5,5128.11,2003-11-25,Shipped,4,11,2003,Classic Cars,163,S18_2238,Mini Classics,19145554562.0,White Plains,NY,USA,,41.0339862,-73.7629097,38.65
10207,44,100.0,6,7060.24,2003-12-09,Shipped,4,12,2003,Classic Cars,163,S18_2238,Diecast Collectables,16175552555.0,Boston,MA,USA,,42.3588336,-71.0578303,38.65
10219,43,100.0,1,8448.64,2004-02-10,Shipped,1,2,2004,Classic Cars,163,S18_2238,Signal Collectibles Ltd.,14155554312.0,Brisbane,CA,USA,,37.687165,-122.402794,38.65
10230,49,100.0,8,7300.51,2004-03-15,Shipped,1,3,2004,Classic Cars,163,S18_2238,"Blauer See Auto, Co.",496966902555.0,Frankfurt,,Germany,,50.1106444,8.6820917,38.65
10246,40,100.0,4,6549.2,2004-05-05,Shipped,2,5,2004,Classic Cars,163,S18_2238,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,38.65
10259,30,100.0,3,5697.9,2004-06-15,Shipped,2,6,2004,Classic Cars,163,S18_2238,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,38.65
10271,50,100.0,4,9169.0,2004-07-20,Shipped,3,7,2004,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,38.65
10282,23,100.0,13,3238.63,2004-08-20,Shipped,3,8,2004,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,38.65
10292,26,100.0,7,4554.94,2004-09-08,Shipped,3,9,2004,Classic Cars,163,S18_2238,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,38.65
10305,27,100.0,4,3934.44,2004-10-13,Shipped,4,10,2004,Classic Cars,163,S18_2238,Marta's Replicas Co.,16175558555.0,Cambridge,MA,USA,,42.3656347,-71.1040018,38.65
10314,42,100.0,13,5776.26,2004-10-22,Shipped,4,10,2004,Classic Cars,163,S18_2238,Heintze Collectables,4586213555.0,Aarhus,,Denmark,,56.1496278,10.2134046,38.65
10324,47,100.0,8,7207.45,2004-11-05,Shipped,4,11,2004,Classic Cars,163,S18_2238,Vitachrome Inc.,12125551500.0,NYC,NY,USA,,40.7127281,-74.0060152,38.65
10336,49,100.0,6,7460.74,2004-11-20,Shipped,4,11,2004,Classic Cars,163,S18_2238,"La Corne D'abondance, Co.",33142342555.0,Paris,,France,,48.8534951,2.3483915,38.65
10349,38,100.0,8,6719.54,2004-12-01,Shipped,4,12,2004,Classic Cars,163,S18_2238,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,38.65
10358,20,100.0,10,2428.0,2004-12-10,Shipped,4,12,2004,Classic Cars,163,S18_2238,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,38.65
10371,25,100.0,7,2602.25,2005-01-23,Shipped,1,1,2005,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,38.65
10382,25,88.0,5,2200.0,2005-02-17,Shipped,1,2,2005,Classic Cars,163,S18_2238,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,46.01
10412,41,100.0,4,6712.93,2005-05-03,Shipped,2,5,2005,Classic Cars,163,S18_2238,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,38.65
10425,28,100.0,3,5318.04,2005-05-31,In Process,2,5,2005,Classic Cars,163,S18_2238,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,38.65
10100,50,67.8,2,3390.0,2003-01-06,Shipped,1,1,2003,Vintage Cars,60,S18_2248,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,-13.0
10110,32,50.25,6,1608.0,2003-03-18,Shipped,1,3,2003,Vintage Cars,60,S18_2248,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,16.25
10124,42,53.88,5,2262.96,2003-05-21,Shipped,2,5,2003,Vintage Cars,60,S18_2248,Signal Gift Stores,17025551838.0,Las Vegas,NV,USA,,36.1674263,-115.1484131,10.2
10149,24,62.36,10,1496.64,2003-09-12,Shipped,3,9,2003,Vintage Cars,60,S18_2248,Signal Collectibles Ltd.,14155554312.0,Brisbane,CA,USA,,37.687165,-122.402794,-3.93
10162,27,69.62,8,1879.74,2003-10-18,Shipped,4,10,2003,Vintage Cars,60,S18_2248,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,-16.03
10173,26,57.51,12,1495.26,2003-11-05,Shipped,4,11,2003,Vintage Cars,60,S18_2248,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,4.15
10182,38,61.15,9,2323.7,2003-11-12,Shipped,4,11,2003,Vintage Cars,60,S18_2248,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,-1.92
10193,42,59.33,13,2491.86,2003-11-21,Shipped,4,11,2003,Vintage Cars,60,S18_2248,"Australian Collectables, Ltd",6161938446555.0,Glen Waverley,Victoria,Australia,,-37.8796677,145.1629162,1.12
10204,23,71.44,3,1643.12,2003-12-02,Shipped,4,12,2003,Vintage Cars,60,S18_2248,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,-19.07
10214,21,62.96,6,1322.16,2004-01-26,Shipped,1,1,2004,Vintage Cars,60,S18_2248,"Corrida Auto Replicas, Ltd",34915552282.0,Madrid,,Spain,,40.416782,-3.703507,-4.93
10227,28,50.85,9,1423.8,2004-03-02,Shipped,1,3,2004,Vintage Cars,60,S18_2248,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,15.25
10241,33,72.65,1,2397.45,2004-04-13,Shipped,2,4,2004,Vintage Cars,60,S18_2248,Mini Caravy,33388601555.0,Strasbourg,,France,,48.584614,7.7507127,-21.08
10280,25,62.96,15,1574.0,2004-08-17,Shipped,3,8,2004,Vintage Cars,60,S18_2248,Amica Models & Co.,39114988555.0,Torino,,Italy,,45.0677551,7.6824892,-4.93
10288,28,61.75,4,1729.0,2004-09-01,Shipped,3,9,2004,Vintage Cars,60,S18_2248,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,-2.92
10303,46,49.04,2,2255.84,2004-10-06,Shipped,4,10,2004,Vintage Cars,60,S18_2248,"Iberia Gift Imports, Corp.",34955558282.0,Sevilla,,Spain,,37.3886303,-5.9953403,18.27
10312,30,61.15,16,1834.5,2004-10-21,Shipped,4,10,2004,Vintage Cars,60,S18_2248,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,-1.92
10332,38,84.25,9,3201.5,2004-11-17,Shipped,4,11,2004,Vintage Cars,60,S18_2248,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,-40.42
10344,40,56.91,2,2276.4,2004-11-25,Shipped,4,11,2004,Vintage Cars,60,S18_2248,Marseille Mini Autos,33491244555.0,Marseille,,France,,43.2961743,5.3699525,5.15
10367,45,100.0,4,8884.8,2005-01-12,Resolved,1,1,2005,Vintage Cars,60,S18_2248,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,-66.67
10379,27,49.3,1,1331.1,2005-02-10,Shipped,1,2,2005,Vintage Cars,60,S18_2248,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,17.83
10407,42,72.65,1,3051.3,2005-04-22,On Hold,2,4,2005,Vintage Cars,60,S18_2248,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,-21.08
10420,36,63.57,4,2288.52,2005-05-29,In Process,2,5,2005,Vintage Cars,60,S18_2248,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,-5.95
10104,29,100.0,12,3772.61,2003-01-31,Shipped,1,1,2003,Trucks and Buses,122,S18_2319,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,18.03
10114,39,100.0,3,4164.42,2003-04-01,Shipped,2,4,2003,Trucks and Buses,122,S18_2319,"La Corne D'abondance, Co.",33142342555.0,Paris,,France,,48.8534951,2.3483915,18.03
